"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///lib/xiki/tools/twitter.rb:41:26:41:27""]] that depends on a [[""user-provided value""|""relative:///lib/xiki/tools/twitter.rb:35:17:35:101""]] may run slow on strings starting with '<title>' and with many repetitions of '<title>a'.","/lib/xiki/tools/twitter.rb","41","7","41","40"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/code_tree.rb:69:23:69:25""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/code_tree.rb","69","9","69","33"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/code_tree.rb:149:24:149:25""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/code_tree.rb","149","11","149","32"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/code_tree.rb:152:24:152:25""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/code_tree.rb","152","11","152","32"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/code_tree.rb:155:24:155:25""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/code_tree.rb","155","11","155","32"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/command.rb:481:17:481:18""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/command.rb","481","7","481","25"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/diff_log.rb:185:17:185:18""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/diff_log.rb","185","7","185","30"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/history.rb:152:24:152:25""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/history.rb","152","14","152","33"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/html.rb:117:20:117:22""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/html.rb","117","9","117","36"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/html.rb:120:20:120:22""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/html.rb","120","9","120","36"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/launcher.rb:563:28:563:29""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/launcher.rb","563","18","563","43"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/ol.rb:279:15:279:16""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/ol.rb","279","5","279","23"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/ol.rb:541:15:541:16""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/ol.rb","541","5","541","26"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/ol.rb:551:17:551:19""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/ol.rb","551","5","551","28"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/ol.rb:552:17:552:19""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/ol.rb","552","5","552","26"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<!--""|""relative:///lib/xiki/core/rest_tree.rb:187:30:187:33""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/rest_tree.rb","187","15","187","39"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/topic_expander.rb:783:27:783:28""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/topic_expander.rb","783","18","783","36"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/view.rb:837:19:837:20""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/view.rb","837","9","837","27"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/xikihub_client.rb:356:27:356:29""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/xikihub_client.rb","356","18","356","40"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/xikihub_client.rb:664:34:664:36""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/xikihub_client.rb","664","25","664","47"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/xikihub_client.rb:904:29:904:31""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/xikihub_client.rb","904","13","904","39"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/bootstrap.rb:268:45:268:46""]], which may cause an HTML element injection vulnerability.","/roots/bootstrap.rb","268","16","268","53"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/couch.rb:137:22:137:23""]], which may cause an HTML element injection vulnerability.","/roots/couch.rb","137","9","137","30"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/git.rb:144:22:144:23""]], which may cause an HTML element injection vulnerability.","/roots/git.rb","144","11","144","32"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/git.rb:175:18:175:19""]], which may cause an HTML element injection vulnerability.","/roots/git.rb","175","7","175","28"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/mongo.rb:79:17:79:18""]], which may cause an HTML element injection vulnerability.","/roots/mongo.rb","79","7","79","29"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/git.rb:520:31:520:32""]], which may cause an HTML element injection vulnerability.","/roots/git.rb","520","22","520","40"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/sample_menus/sample_menus_index.rb:41:15:41:16""]], which may cause an HTML element injection vulnerability.","/roots/sample_menus/sample_menus_index.rb","41","5","41","23"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/buffers.rb:162:31:162:32""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/buffers.rb","162","21","162","40"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/ol_helper.rb:120:29:120:31""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/ol_helper.rb","120","17","120","41"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/ol_helper.rb:133:21:133:23""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/ol_helper.rb","133","9","133","30"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/links.rb:31:30:31:31""]], which may cause an HTML element injection vulnerability.","/roots/links.rb","31","20","31","39"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/tools/firefox.rb:369:45:369:46""]], which may cause an HTML element injection vulnerability.","/lib/xiki/tools/firefox.rb","369","37","369","54"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/files.rb:45:35:45:36""]], which may cause an HTML element injection vulnerability.","/roots/files.rb","45","28","45","44"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/git.rb:308:28:308:30""]], which may cause an HTML element injection vulnerability.","/roots/git.rb","308","20","308","38"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///roots/notes.rb:89:30:89:31""]], which may cause an HTML element injection vulnerability.","/roots/notes.rb","89","22","89","38"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/specs.rb:111:20:111:21""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/specs.rb","111","9","111","42"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","This string may still contain [[""<script""|""relative:///lib/xiki/core/specs.rb:112:20:112:21""]], which may cause an HTML element injection vulnerability.","/lib/xiki/core/specs.rb","112","9","112","45"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/code.rb","850","7","850","28"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/files.rb","412","7","412","27"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/file_tree.rb","2382","32","2382","68"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/search.rb","475","7","475","28"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/search.rb","530","7","530","52"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/search.rb","597","7","597","30"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/search.rb","1428","15","1428","49"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/core/search.rb","1525","15","1525","60"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of />/.","/lib/xiki/core/xikihub_client.rb","1009","19","1009","58"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of />/.","/lib/xiki/core/xikihub_client.rb","1195","19","1195","41"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/tools/iterm.rb","26","7","26","25"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/tools/firefox.rb","334","7","334","27"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/tools/say.rb","4","13","4","42"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/xiki/tools/sass.rb","9","7","9","26"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/roots/chrome.rb","31","5","31","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/roots/css.rb","78","7","78","26"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /\{/.","/roots/couch.rb","152","11","152","49"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/roots/dom.rb","146","7","146","27"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""%"".","/misc/core_patterns.rb","68","7","68","24"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""\n"".","/roots/active_links.rb","49","3","49","20"
"Bad HTML filtering regexp","Matching HTML tags using regular expressions is hard to do right, and can easily lead to security issues.","warning","This regular expression only parses --> and not --!> as a HTML comment end tag.","/lib/xiki/core/rest_tree.rb","187","46","187","50"
"Overly permissive regular expression range","Overly permissive regular expression ranges match a wider range of characters than intended. This may allow an attacker to bypass a filter or sanitizer.","warning","Suspicious character range that is equivalent to [+,\-.\/0-9:;<=>?].","/misc/core_patterns.rb","568","32","568","34"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/roots/active_links.rb","47","1","118","3"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/roots/files.rb","7","1","37","3"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/file_tree.rb","192","7","200","9"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/file_tree.rb","227","7","250","9"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/file_tree.rb","744","7","775","9"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.readlines with a non-constant value. Consider replacing it with File.readlines.","/lib/xiki/core/launcher.rb","78","15","78","40"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.readlines with a non-constant value. Consider replacing it with File.readlines.","/lib/xiki/core/launcher.rb","109","15","109","40"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/file_tree.rb","1291","7","1326","9"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.readlines with a non-constant value. Consider replacing it with File.readlines.","/lib/xiki/core/ol_helper.rb","11","15","11","51"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.readlines with a non-constant value. Consider replacing it with File.readlines.","/lib/xiki/core/ol_helper.rb","35","13","35","41"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.readlines with a non-constant value. Consider replacing it with File.readlines.","/lib/xiki/core/ol_helper.rb","81","15","81","51"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/specs.rb","121","7","126","9"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/notes.rb","1917","7","1944","9"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/tree.rb","1474","9","1487","11"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.foreach with a non-constant value. Consider replacing it with File.foreach.","/lib/xiki/core/tree.rb","1499","9","1517","11"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.readlines with a non-constant value. Consider replacing it with File.readlines.","/lib/xiki/core/view.rb","1944","13","1944","61"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.read with a non-constant value. Consider replacing it with File.read.","/lib/xiki/tools/agenda.rb","14","16","14","25"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to IO.read with a non-constant value. Consider replacing it with File.read.","/lib/xiki/tools/headings.rb","18","15","18","27"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to Kernel.open with a non-constant value. Consider replacing it with File.open.","/misc/emacs/el4r/el4r-sub.rb","585","5","585","70"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to Kernel.open with a non-constant value. Consider replacing it with File.open.","/misc/libs/session.rb","638","13","638","27"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to Kernel.open with a non-constant value. Consider replacing it with File.open.","/misc/libs/session.rb","639","13","639","27"
"Use of `Kernel.open` or `IO.read` or similar sinks with a non-constant value","Using `Kernel.open`, `IO.read`, `IO.write`, `IO.binread`, `IO.binwrite`, `IO.foreach`, `IO.readlines`, or `URI.open` may allow a malicious user to execute arbitrary system commands.","warning","Call to Kernel.open with a non-constant value. Consider replacing it with File.open.","/misc/libs/session.rb","640","13","640","27"
